Wavelength (nm),Absorption Coefficient (cm-1)
664.0547181087721,0.0
664.0988179041042,1.064331898150096e-30
664.1429235571495,0.0
664.1870350690755,0.0
664.2311524410495,0.0
664.2752756742394,4.04547799961254e-33
664.3194047698133,0.0
664.3635397289397,0.0
664.4076805527872,0.0
664.4518272425249,1.3739165211111142e-33
664.4959797993222,1.6632124993023696e-32
664.5401382243488,4.271992691583996e-30
664.5843025187745,6.455602693078642e-33
664.6284726837698,2.593962970599106e-33
664.6726487205051,1.2470957109823406e-29
664.7168306301515,1.1945017718146938e-33
664.7610184138803,8.597970271200806e-34
664.8052120728627,7.440654442850681e-35
664.8494116082708,1.1596164917914058e-34
664.8936170212766,1.9987021076385223e-34
664.9378283130527,0.0
664.9820454847719,0.0
665.0262685376073,0.0
665.0704974727321,3.883491801034709e-34
665.1147322913203,0.0
665.1589729945457,3.786012247547013e-29
665.2032195835828,1.1242187638722547e-32
665.2474720596061,1.3103595399515356e-32
665.2917304237908,8.164206227581975e-33
665.335994677312,5.16089743648883e-29
665.3802648213453,8.12669074084198e-30
665.4245408570669,1.854645379204722e-33
665.4688227856525,8.879156188253906e-34
665.513110608279,2.5095521825053877e-34
665.5574043261231,3.1883036674219654e-34
665.6017039403621,2.4832440739608917e-34
665.6460094521733,1.999146739770848e-33
665.6903208627347,4.048195609827368e-29
665.7346381732242,3.871079590960333e-34
665.7789613848203,2.7957260937073568e-34
665.8232904987017,2.089354942375166e-34
665.8676255160474,1.6937963731958148e-29
665.9119664380369,1.3203649809538897e-33
665.9563132658498,0.0
666.000666000666,5.5196302997019835e-34
666.0450246436659,1.290229025370479e-32
666.0893891960301,1.1483266867563937e-34
666.1337596589395,2.175480567137467e-34
666.1781360335754,9.341434607814433e-34
666.2225183211193,1.12650653454157e-34
666.2669065227531,1.6965688590526672e-34
666.3113006396588,6.100299111558254e-34
666.3557006730192,7.330360290909386e-35
666.4001066240171,2.2795801468731863e-34
666.4445184938354,1.1571291465377995e-33
666.4889362836577,0.0
666.5333599946678,1.0102411634765063e-33
666.5777896280496,0.0
666.6222251849877,0.0
666.6666666666666,0.0
666.7111140742716,0.0
666.7555674089879,0.0
666.8000266720011,0.0
666.8444918644972,0.0
666.8889629876626,0.0
666.9334400426837,0.0
666.9779230307477,0.0
667.0224119530416,0.0
667.0669068107532,0.0
667.1114076050701,0.0
667.1559143371805,0.0
667.2004270082733,0.0
667.2449456195369,0.0
667.2894701721607,0.0
667.334000667334,0.0
667.3785371062467,0.0
667.4230794900888,0.0
667.4676278200508,0.0
667.5121820973233,0.0
667.5567423230974,0.0
667.6013084985647,0.0
667.6458806249166,0.0
667.6904587033451,0.0
667.7350427350427,0.0
667.779632721202,0.0
667.8242286630159,0.0
667.8688305616777,0.0
667.913438418381,0.0
667.9580522343197,1.7477339568535777e-29
668.002672010688,2.0487861404777473e-30
668.0472977486806,1.0241857928831027e-32
668.0919294494922,2.318427370201152e-33
668.1365671143182,7.802442022524357e-34
668.1812107443538,5.422822020292929e-34
668.2258603407952,3.5273506372329097e-34
668.2705159048382,6.078064203070459e-34
668.3151774376796,9.996726368484615e-33
668.3598449405159,0.0
668.4045184145444,0.0
668.4491978609626,0.0
668.493883280968,0.0
668.5385746757588,0.0
668.5832720465334,0.0
668.6279753944905,4.471817205172523e-34
668.6726847208291,1.7244609622357756e-34
668.7174000267487,1.981996195198218e-34
668.7621213134488,3.3878194956452173e-34
668.8068485821295,1.6231259430465892e-34
668.8515818339911,3.974226600856475e-34
668.8963210702341,1.808525898502777e-34
668.9410662920596,2.8008295509440177e-34
668.985817500669,2.774595278912067e-34
669.0305746972637,0.0
669.0753378830457,7.895898386357267e-34
669.1201070592172,0.0
669.1648822269807,1.0024767566064993e-28
669.2096633875393,0.0
669.2544505420962,4.435264866959393e-34
669.2992436918546,1.9734605594732657e-34
669.3440428380187,0.0
669.3888479817927,8.037917619687223e-33
669.4336591243808,0.0
669.478476266988,2.3763529189998897e-34
669.5232994108195,2.675790683984966e-34
669.5681285570806,0.0
669.6129637069773,1.1235096111098284e-33
669.6578048617157,0.0
669.702652022502,0.0
669.7475051905432,1.4942525791790264e-31
669.7923643670462,7.389699374736291e-34
669.8372295532185,1.82718788344568e-29
669.8821007502679,4.518471732142118e-31
669.9269779594024,1.636388805880997e-34
669.9718611818304,9.25743890167861e-35
670.0167504187605,2.9614202070844254e-29
670.0616456714017,1.9042344426816778e-29
670.1065469409637,2.257424534312122e-34
670.1514542286557,2.6573734600693207e-33
670.196367535688,4.009658094887748e-34
670.2412868632708,0.0
670.2862122126148,2.2652941689590467e-34
670.3311435849309,6.425499348165817e-35
670.3760809814306,0.0
670.4210244033253,4.762353848068618e-35
670.465973851827,1.841203470441504e-33
670.510929328148,5.559599414118912e-31
670.5558908335009,0.0
670.6008583690987,0.0
670.6458319361545,0.0
670.690811535882,0.0
670.735797169495,0.0
670.7807888382076,0.0
670.8257865432347,0.0
670.8707902857909,0.0
670.9158000670916,2.6135541088035554e-34
670.9608158883522,5.189589953437123e-35
671.0058377507885,3.906892257050077e-33
671.0508656556167,0.0
671.0958996040534,2.4237135303874932e-33
671.1409395973154,0.0
671.1859856366199,3.7696297108847515e-34
671.2310377231843,6.343124212307317e-35
671.2760958582265,1.6729832550593888e-34
671.3211600429646,0.0
671.366230278617,0.0
671.4113065664026,0.0
671.4563889075405,0.0
671.5014773032501,0.0
671.5465717547512,0.0
671.591672263264,0.0
671.6367788300088,0.0
671.6818914562064,0.0
671.7270101430779,0.0
671.7721348918446,0.0
671.8172657037286,0.0
671.8624025799517,0.0
671.9075455217362,0.0
671.952694530305,0.0
671.9978496068812,0.0
672.0430107526881,0.0
672.0881779689495,0.0
672.1333512568893,0.0
672.1785306177321,0.0
672.2237160527023,0.0
672.2689075630252,0.0
672.314105149926,0.0
672.3593088146306,0.0
672.4045185583647,0.0
672.4497343823549,0.0
672.4949562878278,0.0
672.5401842760105,0.0
672.5854183481302,0.0
672.6306585054147,0.0
672.6759047490918,0.0
672.7211570803902,0.0
672.7664155005382,0.0
672.811680010765,0.0
672.8569506122998,0.0
672.9022273063724,0.0
672.9475100942127,0.0
672.9927989770509,0.0
673.0380939561179,0.0
673.0833950326445,0.0
673.1287022078621,0.0
673.1740154830023,0.0
673.2193348592972,0.0
673.2646603379789,0.0
673.3099919202801,0.0
673.3553296074339,0.0
673.4006734006734,0.0
673.4460233012325,0.0
673.4913793103449,0.0
673.536741429245,0.0
673.5821096591675,0.0
673.6274840013473,0.0
673.6728644570197,0.0
673.7182510274204,0.0
673.7636437137852,0.0
673.8090425173506,0.0
673.8544474393531,0.0
673.8998584810297,0.0
673.9452756436177,0.0
673.9906989283548,0.0
674.0361283364788,0.0
674.0815638692281,0.0
674.1270055278414,0.0
674.1724533135576,0.0
674.2179072276159,0.0
674.2633672712561,0.0
674.3088334457182,0.0
674.3543057522422,0.0
674.3997841920691,0.0
674.4452687664397,0.0
674.4907594765951,0.0
674.5362563237774,0.0
674.5817593092282,0.0
674.6272684341901,0.0
674.6727836999055,0.0
674.7183051076175,0.0
674.7638326585695,0.0
674.809366354005,0.0
674.854906195168,0.0
674.900452183303,0.0
674.9460043196544,0.0
674.9915626054674,0.0
675.0371270419873,0.0
675.0826976304597,0.0
675.1282743721307,0.0
675.1738572682466,0.0
675.219446320054,0.0
675.2650415288,0.0
675.310642895732,0.0
675.3562504220977,0.0
675.401864109145,0.0
675.4474839581222,0.0
675.4931099702783,0.0
675.5387421468621,0.0
675.5843804891231,0.0
675.6300249983109,0.0
675.6756756756756,0.0
675.7213325224677,0.0
675.7669955399379,0.0
675.812664729337,0.0
675.8583400919167,0.0
675.9040216289287,0.0
675.949709341625,0.0
675.995403231258,0.0
676.0411032990805,0.0
676.0868095463458,0.0
676.132521974307,0.0
676.178240584218,0.0
676.223965377333,0.0
676.2696963549064,0.0
676.3154335181929,0.0
676.3611768684477,0.0
676.4069264069265,0.0
676.4526821348846,0.0
676.4984440535786,0.0
676.544212164265,0.0
676.5899864682003,0.0
676.6357669666419,0.0
676.6815536608472,0.0
676.7273465520742,0.0
676.773145641581,0.0
676.8189509306261,0.0
676.8647624204684,0.0
676.9105801123671,0.0
676.9564040075819,0.0
677.0022341073726,0.0
677.0480704129993,0.0
677.0939129257227,0.0
677.1397616468039,0.0
677.1856165775039,0.0
677.2314777190844,0.0
677.2773450728073,0.0
677.323218639935,0.0
677.36909842173,0.0
677.4149844194553,0.0
677.4608766343744,0.0
677.5067750677507,0.0
677.5526797208483,0.0
677.5985905949316,0.0
677.6445076912652,0.0
677.6904310111141,0.0
677.7363605557438,0.0
677.78229632642,0.0
677.8282383244086,0.0
677.8741865509761,0.0
677.9201410073894,0.0
677.9661016949152,0.0
678.0120686148214,0.0
678.0580417683753,0.0
678.1040211568454,0.0
678.1500067815001,0.0
678.195998643608,0.0
678.2419967444384,0.0
678.2880010852608,0.0
678.334011667345,0.0
678.3800284919612,0.0
678.42605156038,0.0
678.4720808738721,0.0
678.5181164337088,0.0
678.5641582411617,0.0
678.6102062975027,0.0
678.656260604004,0.0
678.7023211619384,0.0
678.7483879725786,0.0
678.794461037198,0.0
678.8405403570702,0.0
678.8866259334691,0.0
678.9327177676693,0.0
678.9788158609451,0.0
679.0249202145719,0.0
679.0710308298248,0.0
679.1171477079796,0.0
679.1632708503124,0.0
679.2094002580995,0.0
679.2555359326178,0.0
679.3016778751444,0.0
679.3478260869565,0.0
679.3939805693321,0.0
679.4401413235494,0.0
679.4863083508867,0.0
679.532481652623,0.0
679.5786612300374,0.0
679.6248470844095,0.0
679.6710392170189,0.0
679.7172376291463,0.0
679.7634423220719,0.0
679.8096532970768,0.0
679.8558705554423,0.0
679.9020940984499,0.0
679.9483239273815,0.0
679.9945600435196,0.0
680.0408024481469,0.0
680.0870511425462,0.0
680.1333061280011,0.0
680.1795674057952,0.0
680.2258349772125,0.0
680.2721088435375,0.0
680.3183890060549,0.0
680.3646754660498,0.0
680.4109682248078,0.0
680.4572672836146,0.0
680.5035726437563,0.0
680.5498843065196,0.0
680.5962022731914,0.0
680.6425265450586,0.0
680.6888571234089,0.0
680.7351940095303,0.0
680.781537204711,0.0
680.8278867102397,0.0
680.8742425274052,0.0
680.9206046574969,0.0
680.9669731018046,0.0
681.0133478616181,0.0
681.0597289382279,0.0
681.1061163329247,0.0
681.1525100469995,0.0
681.1989100817439,0.0
681.2453164384494,0.0
681.2917291184085,0.0
681.3381481229134,0.0
681.384573453257,0.0
681.4310051107325,0.0
681.4774430966335,0.0
681.5238874122538,0.0
681.5703380588877,0.0
681.6167950378298,0.0
681.6632583503749,0.0
681.7097279978185,0.0
681.7562039814562,0.0
681.802686302584,0.0
681.8491749624983,0.0
681.8956699624957,0.0
681.9421713038735,5.029947474340483e-34
681.9886789879288,9.450872524088825e-35
682.0351930159596,1.1907994445166387e-34
682.081713389264,4.171979709076988e-34
682.1282401091405,0.0
682.1747731768879,4.821860484108328e-29
682.2213125938055,0.0
682.2678583611926,4.50071543609136e-34
682.3144104803494,1.976126815426962e-34
682.360968952576,1.1378164313977949e-34
682.4075337791729,2.2515187968791077e-33
682.4541049614413,0.0
682.5006825006825,1.1184310422688529e-33
682.5472663981981,1.5088947363025652e-34
682.5938566552901,1.36283904629251e-34
682.640453273261,1.656908167782225e-33
682.6870562534134,0.0
682.7336655970506,6.033390682184378e-34
682.7802813054759,1.988920725232093e-33
682.8269033799932,1.2508188214703059e-30
682.8735318219066,3.590048555331587e-33
682.9201666325207,7.829670130058281e-33
682.9668078131402,1.0351786300149303e-29
683.0134553650707,0.0
683.0601092896175,0.0
683.1067695880866,0.0
683.1534362617843,0.0
683.2001093120175,0.0
683.2467887400929,0.0
683.293474547318,0.0
683.3401667350007,1.2830844910900324e-30
683.3868653044489,1.5736897675667155e-34
683.433570256971,9.373449654965809e-35
683.480281593876,2.445224276596825e-33
683.526999316473,3.0466073819618163e-34
683.5737234260715,0.0
683.6204539239814,4.545133254832094e-34
683.6671908115129,1.3064850071891577e-33
683.7139340899768,8.834970864624452e-35
683.7606837606837,1.2832440451710593e-34
683.8074398249453,6.0344388625541434e-33
683.854202284073,0.0
683.9009711393791,0.0
683.9477463921756,0.0
683.9945280437756,0.0
684.0413160954922,0.0
684.0881105486386,0.0
684.134911404529,0.0
684.1817186644773,0.0
684.2285323297981,0.0
684.2753524018065,0.0
684.3221788818175,0.0
684.369011771147,0.0
684.4158510711108,0.0
684.4626967830253,0.0
684.5095489082073,0.0
684.5564074479737,0.0
684.6032724036421,0.0
684.6501437765302,0.0
684.6970215679562,0.0
684.7439057792386,0.0
684.7907964116962,0.0
684.8376934666484,0.0
684.8845969454147,0.0
684.931506849315,0.0
684.9784231796698,0.0
685.0253459377997,0.0
685.0722751250257,0.0
685.1192107426692,0.0
685.1661527920521,0.0
685.2131012744964,0.0
685.2600561913246,0.0
685.3070175438596,0.0
685.3539853334247,0.0
685.4009595613434,0.0
685.4479402289396,0.0
685.4949273375377,0.0
685.5419208884623,0.0
685.5889208830386,0.0
685.6359273225917,0.0
685.6829402084476,0.0
685.7299595419324,0.0
685.7769853243725,0.0
685.8240175570949,0.0
685.8710562414266,0.0
685.9181013786954,0.0
685.9651529702292,0.0
686.0122110173561,0.0
686.0592755214051,0.0
686.106346483705,0.0
686.1534239055853,0.0
686.2005077883757,0.0
686.2475981334065,0.0
686.294694942008,0.0
686.3417982155113,0.0
686.3889079552474,0.0
686.436024162548,0.0
686.4831468387451,0.0
686.530275985171,0.0
686.5774116031582,0.0
686.6245536940401,0.0
686.6717022591499,0.0
686.7188572998215,0.0
686.766018817389,0.0
686.8131868131868,0.0
686.86036128855,0.0
686.9075422448138,0.0
686.9547296833139,0.0
687.0019236053861,0.0
687.0491240123669,0.0
687.0963309055929,0.0
687.1435442864014,0.0
687.1907641561297,0.0
687.2379905161157,0.0
687.2852233676975,0.0
687.3324627122139,0.0
687.3797085510035,0.0
687.426960885406,0.0
687.4742197167607,0.0
687.5214850464077,0.0
687.5687568756875,0.0
687.616035205941,0.0
687.6633200385091,0.0
687.7106113747335,0.0
687.757909215956,0.0
687.8052135635188,0.0
687.8525244187646,0.0
687.8998417830364,0.0
687.9471656576775,0.0
687.9944960440316,0.0
688.041832943443,0.0
688.089176357256,0.0
688.1365262868153,0.0
688.1838827334664,0.0
688.2312456985547,0.0
688.2786151834263,0.0
688.3259911894273,0.0
688.3733737179045,0.0
688.4207627702051,0.0
688.4681583476764,0.0
688.5155604516663,0.0
688.5629690835227,0.0
688.6103842445945,0.0
688.6578059362303,0.0
688.7052341597796,0.0
688.752668916592,0.0
688.8001102080176,0.0
688.8475580354068,0.0
688.8950124001102,0.0
688.9424733034791,0.0
688.989940746865,0.0
689.03741473162,0.0
689.0848952590959,0.0
689.1323823306457,0.0
689.1798759476223,0.0
689.2273761113792,0.0
689.2748828232699,0.0
689.3223960846487,0.0
689.3699158968702,0.0
689.4174422612892,0.0
689.4649751792609,0.0
689.5125146521409,0.0
689.5600606812853,0.0
689.6076132680505,0.0
689.6551724137931,0.0
689.7027381198703,0.0
689.7503103876397,0.0
689.797889218459,0.0
689.8454746136865,0.0
689.8930665746809,0.0
689.9406651028012,0.0
689.9882701994067,0.0
690.035881865857,0.0
690.0835001035125,0.0
690.1311249137336,0.0
690.1787562978811,0.0
690.2263942573164,0.0
690.274038793401,0.0
690.3216899074969,0.0
690.3693476009665,0.0
690.4170118751726,0.0
690.4646827314783,0.0
690.5123601712471,0.0
690.5600441958428,0.0
690.6077348066299,0.0
690.6554320049727,0.0
690.7031357922365,0.0
690.7508461697865,0.0
690.7985631389887,0.0
690.846286701209,0.0
690.894016857814,0.0
690.9417536101706,0.0
690.9894969596462,0.0
691.0372469076083,0.0
691.0850034554251,0.0
691.1327666044647,0.0
691.1805363560962,0.0
691.2283127116887,0.0
691.2760956726116,0.0
691.3238852402351,0.0
691.3716814159292,0.0
691.4194842010647,0.0
691.4672935970128,0.0
691.5151096051449,0.0
691.5629322268327,0.0
691.6107614634484,0.0
691.6585973163646,0.0
691.7064397869544,0.0
691.7542888765911,0.0
691.8021445866482,0.0
691.8500069185001,0.0
691.8978758735211,0.0
691.9457514530861,0.0
691.9936336585704,0.0
692.0415224913495,0.0
692.0894179527995,0.0
692.1373200442968,0.0
692.1852287672181,0.0
692.2331441229406,0.0
692.2810661128418,0.0
692.3289947382997,0.0
692.3769300006924,0.0
692.4248719013987,0.0
692.4728204417977,0.0
692.5207756232687,0.0
692.5687374471917,0.0
692.6167059149467,0.0
692.6646810279144,0.0
692.7126627874758,0.0
692.7606511950121,0.0
692.8086462519052,0.0
692.8566479595372,0.0
692.9046563192904,0.0
692.952671332548,0.0
693.000693000693,0.0
693.0487213251091,0.0
693.0967563071805,0.0
693.1447979482914,0.0
693.1928462498267,0.0
693.2409012131716,0.0
693.2889628397116,0.0
693.3370311308327,0.0
693.3851060879213,0.0
693.4331877123639,0.0
693.4812760055479,0.0
693.5293709688606,0.0
693.5774726036898,0.0
693.625580911424,0.0
693.6736958934517,0.0
693.721817551162,0.0
693.7699458859443,0.0
693.8180808991882,0.0
693.8662225922842,0.0
693.9143709666228,0.0
693.9625260235947,0.0
694.0106877645916,0.0
694.058856191005,0.0
694.1070313042271,0.0
694.1552131056504,0.0
694.2034015966678,0.0
694.2515967786726,0.0
694.2997986530584,0.0
694.3480072212193,0.0
694.3962224845496,0.0
694.4444444444445,0.0
694.4926731022988,0.0
694.5409084595083,0.0
694.589150517469,0.0
694.6373992775771,0.0
694.6856547412295,7.646996948373415e-35
694.7339169098235,1.3081730331846638e-34
694.7821857847565,1.0245926931136902e-33
694.8304613674263,0.0
694.8787436592314,8.377483157464193e-34
694.9270326615705,1.7983363283812977e-34
694.9753283758427,1.27577430090676e-34
695.0236308034473,2.2814054637602283e-33
695.0719399457844,0.0
695.1202558042542,1.661786086776092e-33
695.1685783802573,1.6203304141271733e-34
695.2169076751946,2.3196396190880657e-34
695.265243690468,7.161698527846633e-34
695.3135864274788,0.0
695.3619358876296,3.663514526679646e-29
695.4102920723227,0.0
695.4586549829612,5.682323838374416e-34
695.5070246209486,2.6236211319758022e-34
695.5554009876887,1.3403371998104013e-34
695.6037840845854,3.3719879344747627e-33
695.6521739130435,0.0
695.7005704744678,1.629935785068982e-33
695.7489737702637,3.33055581337388e-33
695.7973838018369,4.619044058102936e-32
695.8458005705936,5.898208118069041e-32
695.8942240779402,3.976347720894854e-33
695.9426543252836,0.0
695.9910913140312,0.0
696.0395350455906,0.0
696.0879855213699,0.0
696.1364427427776,0.0
696.1849067112225,1.0009499381195038e-33
696.233377428114,6.412631598273828e-34
696.2818548948615,9.575015962187451e-35
696.3303391128751,3.460174326179361e-34
696.3788300835655,1.5923634063282388e-32
696.4273278083432,2.0371731857972286e-34
696.4758322886196,1.4047929862174959e-34
696.5243435258062,1.9310779781260096e-33
696.5728615213151,5.48530197928599e-34
696.6213862765587,0.0
696.6699177929497,3.4800066455810887e-34
696.7184560719013,2.0617604805616642e-33
696.7670011148272,7.916303723622032e-35
696.8155529231412,1.5715192655266576e-34
696.8641114982578,5.098498683890112e-33
696.9126768415917,0.0
696.9612489545581,0.0
697.0098278385725,0.0
697.0584134950509,0.0
697.1070059254096,0.0
697.1556051310653,0.0
697.2042111134351,0.0
697.2528238739367,0.0
697.3014434139878,0.0
697.350069735007,0.0
697.3987028384128,0.0
697.4473427256243,0.0
697.4959893980609,0.0
697.5446428571429,0.0
697.5933031042902,0.0
697.6419701409237,0.0
697.6906439684644,0.0
697.7393245883338,0.0
697.7880120019538,0.0
697.8367062107467,0.0
697.8854072161351,0.0
697.9341150195421,0.0
697.9828296223913,0.0
698.0315510261064,0.0
698.0802792321117,0.0
698.1290142418319,0.0
698.177756056692,0.0
698.2265046781176,0.0
698.2752601075343,0.0
698.3240223463687,0.0
698.3727913960472,0.0
698.4215672579969,0.0
698.4703499336454,0.0
698.5191394244202,0.0
698.5679357317499,0.0
698.6167388570631,0.0
698.6655488017885,0.0
698.714365567356,0.0
698.7631891551953,0.0
698.8120195667366,0.0
698.8608568034105,0.0
698.909700866648,0.0
698.9585517578807,0.0
699.0074094785405,0.0
699.0562740300594,0.0
699.1051454138702,0.0
699.154023631406,0.0
699.2029086841002,0.0
699.2518005733865,0.0
699.3006993006993,0.0
699.3496048674732,0.0
699.3985172751434,0.0
699.4474365251451,0.0
699.4963626189144,0.0
699.5452955578874,0.0
699.5942353435007,0.0
699.6431819771916,0.0
699.6921354603975,0.0
699.741095794556,0.0
699.7900629811056,0.0
699.8390370214851,0.0
699.8880179171333,0.0
699.9370056694897,0.0
699.9860002799944,0.0
700.0350017500875,0.0
700.0840100812097,0.0
700.1330252748022,0.0
700.1820473323064,0.0
700.2310762551642,0.0
700.2801120448179,0.0
700.3291547027103,0.0
700.3782042302844,0.0
700.4272606289837,0.0
700.4763239002522,0.0
700.5253940455342,0.0
700.5744710662743,0.0
700.6235549639179,0.0
700.6726457399103,0.0
700.7217433956976,0.0
700.770847932726,0.0
700.8199593524423,0.0
700.8690776562938,0.0
700.9182028457279,0.0
700.9673349221927,0.0
701.0164738871364,0.0
701.0656197420078,0.0
701.1147724882563,0.0
701.1639321273313,0.0
701.2130986606829,0.0
701.2622720897616,0.0
701.3114524160179,0.0
701.3606396409034,0.0
701.4098337658694,0.0
701.4590347923681,0.0
701.508242721852,0.0
701.5574575557738,0.0
701.6066792955869,0.0
701.6559079427449,0.0
701.7051434987019,0.0
701.7543859649123,0.0
701.8036353428311,0.0
701.8528916339135,0.0
701.9021548396154,0.0
701.9514249613927,0.0
702.000702000702,0.0
702.0499859590003,0.0
702.0992768377448,0.0
702.1485746383935,0.0
702.1978793624044,0.0
702.2471910112359,0.0
702.2965095863474,0.0
702.345835089198,0.0
702.3951675212475,0.0
702.4445068839561,0.0
702.4938531787847,0.0
702.543206407194,0.0
702.5925665706457,0.0
702.6419336706015,0.0
702.6913077085236,0.0
702.7406886858749,0.0
702.7900766041183,0.0
702.8394714647175,0.0
702.8888732691362,0.0
702.9382820188388,0.0
702.98769771529,0.0
703.037120359955,0.0
703.0865499542994,0.0
703.135986499789,0.0
703.1854299978904,0.0
703.2348804500704,0.0
703.2843378577959,0.0
703.3338022225348,0.0
703.3832735457551,0.0
703.4327518289251,0.0
703.4822370735139,0.0
703.5317292809906,0.0
703.5812284528249,0.0
703.6307345904869,0.0
703.6802476954472,0.0
703.7297677691766,0.0
703.7792948131466,0.0
703.8288288288288,0.0
703.8783698176956,0.0
703.9279177812192,0.0
703.9774727208729,0.0
704.0270346381301,0.0
704.0766035344645,0.0
704.1261794113506,0.0
704.1757622702627,0.0
704.2253521126761,0.0
704.2749489400662,0.0
704.324552753909,0.0
704.3741635556808,0.0
704.4237813468583,0.0
704.4734061289187,0.0
704.5230379033394,0.0
704.5726766715986,0.0
704.6223224351747,0.0
704.6719751955465,0.0
704.7216349541931,0.0
704.7713017125942,0.0
704.8209754722301,0.0
704.8706562345809,0.0
704.9203440011279,0.0
704.9700387733521,0.0
705.0197405527355,0.0
705.0694493407601,0.0
705.1191651389084,0.0
705.1688879486637,0.0
705.2186177715091,0.0
705.2683546089287,0.0
705.3180984624065,0.0
705.3678493334273,0.0
705.4176072234764,0.0
705.4673721340388,0.0
705.5171440666008,0.0
705.5669230226487,0.0
705.6167090036693,0.0
705.6665020111495,0.0
705.7163020465773,0.0
705.7661091114404,0.0
705.8159232072276,0.0
705.8657443354274,0.0
705.9155724975293,0.0
705.9654076950229,0.0
706.0152499293985,0.0
706.0650992021465,0.0
706.1149555147578,0.0
706.164818868724,0.0
706.2146892655368,0.0
706.2645667066884,0.0
706.3144511936714,0.0
706.3643427279791,0.0
706.4142413111049,0.0
706.4641469445426,0.0
706.5140596297866,0.0
706.5639793683318,0.0
706.6139061616733,0.0
706.6638400113067,0.0
706.7137809187279,0.0
706.7637288854336,0.0
706.8136839129205,0.0
706.8636460026861,0.0
706.9136151562279,3.758586457836078e-29
706.9635913750442,9.50328444810974e-34
707.0135746606335,2.4527740966932756e-34
707.0635650144948,1.94533086733411e-34
707.1135624381276,2.20708377822092e-34
707.1635669330316,1.3979798317065213e-33
707.2135785007072,6.747299301062104e-33
707.263597142655,3.7027395679713898e-34
707.3136228603763,1.3156257139552487e-34
707.3636556553724,5.526099957484918e-34
707.4136955291455,8.977187285532462e-30
707.4637424831977,3.7064756500263807e-34
707.5137965190321,1.4792770586737184e-34
707.5638576381518,1.0861321824365777e-33
707.6139258420606,1.3153797174091927e-33
707.6640011322625,1.0560317855417396e-34
707.7140835102618,3.3013058390916663e-34
707.7641729775639,2.9829376327593308e-33
707.8142695356738,6.426021623664953e-35
707.8643731860975,1.2286320112427587e-32
707.9144839303412,4.762694793599549e-30
707.9646017699115,1.2593092539635857e-32
708.0147267063155,0.0
708.0648587410607,0.0
708.114997875655,0.0
708.1651441116069,0.0
708.2152974504249,2.9637796838354493e-34
708.2654578936185,2.9872885766758116e-34
708.3156254426973,8.240980831222615e-35
708.3658000991712,8.580896909353553e-30
708.4159818645509,0.0
708.4661707403471,6.006316185758775e-34
708.5163667280714,2.2457853052950596e-34
708.5665698292355,1.5840111069413368e-34
708.6167800453514,1.0386088100004676e-33
708.6669973779321,0.0
708.7172218284904,6.380210999574131e-29
708.7674533985399,0.0
708.8176920895945,1.1117459599682594e-33
708.8679379031687,9.77915126742489e-35
708.918190840777,2.9533009714174436e-34
708.9684509039348,1.4721539583263117e-34
709.0187180941576,1.359159819790942e-34
709.0689924129617,2.28052358641488e-34
709.1192738618636,7.759521348008313e-35
709.16956244238,3.680026351644425e-34
709.2198581560284,0.0
709.2701610043265,6.160382061752159e-34
709.3204709887927,0.0
709.3707881109456,0.0
709.4211123723042,0.0
709.471443774388,0.0
709.5217823187172,0.0
709.5721280068119,0.0
709.622480840193,0.0
709.6728408203818,0.0
709.7232079488999,0.0
709.7735822272695,0.0
709.8239636570131,0.0
709.8743522396536,0.0
709.9247479767145,0.0
709.9751508697195,0.0
710.0255609201931,0.0
710.0759781296599,0.0
710.1264024996449,0.0
710.1768340316739,0.0
710.2272727272727,0.0
710.2777185879679,0.0
710.3281716152862,0.0
710.3786318107551,0.0
710.4290991759023,0.0
710.4795737122557,2.993299533547499e-30
710.5300554213443,1.6335764381051077e-31
710.5805443046969,6.610327003798183e-31
710.6310403638431,6.331598282430019e-32
710.6815436003127,2.9842786786475033e-32
710.7320540156361,2.959151796372628e-32
710.7825716113441,8.7854804474782e-32
710.8330963889679,1.5745356673118558e-31
710.8836283500391,3.80445577432586e-33
710.9341674960899,2.372424515477696e-33
710.9847138286527,2.9542727451755848e-33
711.0352673492605,6.076858061179642e-32
711.0858280594467,5.620011017736681e-33
711.1363959607453,1.438385313783101e-32
711.1869710546903,1.446912901085976e-32
711.2375533428165,8.012929437067771e-31
711.288142826659,2.1815046967154255e-32
711.3387395077536,1.2644265126176375e-32
711.389343387636,1.6787998678218563e-32
711.4399544678429,1.2074028228380168e-32
711.490572749911,0.0
711.5411982353778,3.314932377801455e-32
711.591830925781,0.0
711.6424708226587,2.524181220685504e-27
711.6931179275497,0.0
711.7437722419929,2.0851419930680636e-32
711.794433767528,1.5738785954150877e-32
711.8451025056947,2.8388152498528097e-31
711.8957784580338,5.750760107187524e-27
711.9464616260857,2.3438929809830784e-32
711.9971520113919,1.3419814907930879e-30
712.0478496154942,7.807216317650979e-32
712.0985544399344,9.093510900222068e-32
712.1492664862556,1.4447675425955373e-32
712.1999857560003,2.086006906668592e-32
712.2507122507122,0.0
712.3014459719353,1.5711683092006383e-32
712.3521869212138,8.998720152373263e-33
712.4029351000926,1.660908419123565e-34
712.4536905101169,1.1557192779988331e-32
712.5044531528322,1.0612596640042994e-32
712.5552230297848,1.612863254696426e-33
712.6060001425212,2.4969418301354257e-33
